COMENT1                 : File generated by
  -30.37500      -6.458333    
  -30.29167      -6.458333    
  -30.20833      -6.458333    
  -30.12500      -6.458333    
  -30.04167      -6.458333    
  -44.95834      -6.375000    
  -44.87500      -6.375000    
  -44.79166      -6.375000    
  -44.70834      -6.375000    
  -44.62500      -6.375000    
  -44.54166      -6.375000    
  -44.45834      -6.375000    
  -44.37500      -6.375000    
  -44.29166      -6.375000    
  -44.20834      -6.375000    
  -44.12500      -6.375000    
  -44.04166      -6.375000    
  -43.95834      -6.375000    
  -43.87500      -6.375000    
  -43.79166      -6.375000    
  -43.70834      -6.375000    
  -43.62500      -6.375000    
  -43.54166      -6.375000    
  -43.45834      -6.375000    
  -43.37500      -6.375000    
  -43.29166      -6.375000    
  -43.20834      -6.375000    
  -43.12500      -6.375000    
  -43.04166      -6.375000    
  -42.95834      -6.375000    
  -42.87500      -6.375000    
  -42.79166      -6.375000    
  -42.70834      -6.375000    
  -42.62500      -6.375000    
  -42.54166      -6.375000    
  -42.45834      -6.375000    
  -42.37500      -6.375000    
  -42.29166      -6.375000    
  -42.20834      -6.375000    
  -42.12500      -6.375000    
  -42.04166      -6.375000    
  -41.95834      -6.375000    
  -41.87500      -6.375000    
  -41.79166      -6.375000    
  -41.70834      -6.375000    
  -41.62500      -6.375000    
  -41.54166      -6.375000    
  -41.45834      -6.375000    
  -41.37500      -6.375000    
  -41.29166      -6.375000    
  -41.20834      -6.375000    
  -41.12500      -6.375000    
  -41.04166      -6.375000    
  -40.95834      -6.375000    
  -40.87500      -6.375000    
  -40.79166      -6.375000    
  -40.70834      -6.375000    
  -40.62500      -6.375000    
  -40.54166      -6.375000    
  -40.45834      -6.375000    
  -40.37500      -6.375000    
  -40.29166      -6.375000    
  -40.20834      -6.375000    
  -40.12500      -6.375000    
  -40.04166      -6.375000    
  -39.95834      -6.375000    
  -39.87500      -6.375000    
  -39.79166      -6.375000    
  -39.70834      -6.375000    
  -39.62500      -6.375000    
  -39.54166      -6.375000    
  -39.45834      -6.375000    
  -39.37500      -6.375000    
  -39.29166      -6.375000    
  -39.20834      -6.375000    
  -39.12500      -6.375000    
  -39.04166      -6.375000    
  -38.95834      -6.375000    
  -38.87500      -6.375000    
  -38.79166      -6.375000    
  -38.70834      -6.375000    
  -38.62500      -6.375000    
  -38.54166      -6.375000    
  -38.45834      -6.375000    
  -38.37500      -6.375000    
  -38.29166      -6.375000    
  -38.20834      -6.375000    
  -38.12500      -6.375000    
  -38.04166      -6.375000    
  -37.95834      -6.375000    
  -37.87500      -6.375000    
  -37.79166      -6.375000    
  -37.70834      -6.375000    
  -37.62500      -6.375000    
  -37.54166      -6.375000    
  -37.45834      -6.375000    
  -37.37500      -6.375000    
  -37.29166      -6.375000    
  -37.20834      -6.375000    
  -37.12500      -6.375000    
  -37.04166      -6.375000    
  -36.95834      -6.375000    
  -36.87500      -6.375000    
  -36.79166      -6.375000    
  -36.70834      -6.375000    
  -36.62500      -6.375000    
  -36.54166      -6.375000    
  -36.45834      -6.375000    
  -36.37500      -6.375000    
  -36.29166      -6.375000    
  -36.20834      -6.375000    
  -36.12500      -6.375000    
  -36.04166      -6.375000    
  -35.95834      -6.375000    
  -35.87500      -6.375000    
  -35.79166      -6.375000    
  -35.70834      -6.375000    
  -35.62500      -6.375000    
  -35.54166      -6.375000    
  -35.45834      -6.375000    
  -35.37500      -6.375000    
  -35.29166      -6.375000    
  -35.20834      -6.375000    
  -35.12500      -6.375000    
  -35.04166      -6.375000    
  -34.95834      -6.375000    
  -34.87500      -6.375000    
  -34.79166      -6.375000    
  -34.70834      -6.375000    
  -34.62500      -6.375000    
  -34.54166      -6.375000    
  -34.45834      -6.375000    
  -34.37500      -6.375000    
  -34.29166      -6.375000    
  -34.20834      -6.375000    
  -34.12500      -6.375000    
  -34.04166      -6.375000    
  -33.95834      -6.375000    
  -33.87500      -6.375000    
  -33.79166      -6.375000    
  -33.70834      -6.375000    
  -33.62500      -6.375000    
  -33.54166      -6.375000    
  -33.45834      -6.375000    
  -33.37500      -6.375000    
  -33.29166      -6.375000    
  -33.20834      -6.375000    
  -33.12500      -6.375000    
  -33.04166      -6.375000    
  -32.95834      -6.375000    
  -32.87500      -6.375000    
  -32.79166      -6.375000    
  -32.70834      -6.375000    
  -32.62500      -6.375000    
  -32.54166      -6.375000    
  -32.45834      -6.375000    
  -32.37500      -6.375000    
  -32.29166      -6.375000    
  -32.20834      -6.375000    
  -32.12500      -6.375000    
  -32.04166      -6.375000    
  -31.95833      -6.375000    
  -31.87500      -6.375000    
  -31.79167      -6.375000    
  -31.70833      -6.375000    
  -31.62500      -6.375000    
  -31.54167      -6.375000    
  -31.45833      -6.375000    
  -31.37500      -6.375000    
  -31.29167      -6.375000    
  -31.20833      -6.375000    
  -31.12500      -6.375000    
  -31.04167      -6.375000    
  -30.95833      -6.375000    
  -30.87500      -6.375000    
  -30.79167      -6.375000    
  -30.70833      -6.375000    
  -30.62500      -6.375000    
  -30.54167      -6.375000    
  -30.45833      -6.375000    
  -30.37500      -6.375000    
  -30.29167      -6.375000    
  -30.20833      -6.375000    
  -30.12500      -6.375000    
  -30.04167      -6.375000    
  -44.95834      -6.291667    
  -44.87500      -6.291667    
  -44.79166      -6.291667    
  -44.70834      -6.291667    
  -44.62500      -6.291667    
  -44.54166      -6.291667    
  -44.45834      -6.291667    
  -44.37500      -6.291667    
  -44.29166      -6.291667    
  -44.20834      -6.291667    
  -44.12500      -6.291667    
  -44.04166      -6.291667    
  -43.95834      -6.291667    
  -43.87500      -6.291667    
  -43.79166      -6.291667    
  -43.70834      -6.291667    
  -43.62500      -6.291667    
  -43.54166      -6.291667    
  -43.45834      -6.291667    
  -43.37500      -6.291667    
  -43.29166      -6.291667    
  -43.20834      -6.291667    
  -43.12500      -6.291667    
  -43.04166      -6.291667    
  -42.95834      -6.291667    
  -42.87500      -6.291667    
  -42.79166      -6.291667    
  -42.70834      -6.291667    
  -42.62500      -6.291667    
  -42.54166      -6.291667    
  -42.45834      -6.291667    
  -42.37500      -6.291667    
  -42.29166      -6.291667    
  -42.20834      -6.291667    
  -42.12500      -6.291667    
  -42.04166      -6.291667    
  -41.95834      -6.291667    
  -41.87500      -6.291667    
  -41.79166      -6.291667    
  -41.70834      -6.291667    
  -41.62500      -6.291667    
  -41.54166      -6.291667    
  -41.45834      -6.291667    
  -41.37500      -6.291667    
  -41.29166      -6.291667    
  -41.20834      -6.291667    
  -41.12500      -6.291667    
  -41.04166      -6.291667    
  -40.95834      -6.291667    
  -40.87500      -6.291667    
  -40.79166      -6.291667    
  -40.70834      -6.291667    
  -40.62500      -6.291667    
  -40.54166      -6.291667    
  -40.45834      -6.291667    
  -40.37500      -6.291667    
  -40.29166      -6.291667    
  -40.20834      -6.291667    
  -40.12500      -6.291667    
  -40.04166      -6.291667    
  -39.95834      -6.291667    
  -39.87500      -6.291667    
  -39.79166      -6.291667    
  -39.70834      -6.291667    
  -39.62500      -6.291667    
  -39.54166      -6.291667    
  -39.45834      -6.291667    
  -39.37500      -6.291667    
  -39.29166      -6.291667    
  -39.20834      -6.291667    
  -39.12500      -6.291667    
  -39.04166      -6.291667    
  -38.95834      -6.291667    
  -38.87500      -6.291667    
  -38.79166      -6.291667    
  -38.70834      -6.291667    
  -38.62500      -6.291667    
  -38.54166      -6.291667    
  -38.45834      -6.291667    
  -38.37500      -6.291667    
  -38.29166      -6.291667    
  -38.20834      -6.291667    
  -38.12500      -6.291667    
  -38.04166      -6.291667    
  -37.95834      -6.291667    
  -37.87500      -6.291667    
  -37.79166      -6.291667    
  -37.70834      -6.291667    
  -37.62500      -6.291667    
  -37.54166      -6.291667    
  -37.45834      -6.291667    
  -37.37500      -6.291667    
  -37.29166      -6.291667    
  -37.20834      -6.291667    
  -37.12500      -6.291667    
  -37.04166      -6.291667    
  -36.95834      -6.291667    
  -36.87500      -6.291667    
  -36.79166      -6.291667    
  -36.70834      -6.291667    
  -36.62500      -6.291667    
  -36.54166      -6.291667    
  -36.45834      -6.291667    
  -36.37500      -6.291667    
  -36.29166      -6.291667    
  -36.20834      -6.291667    
  -36.12500      -6.291667    
  -36.04166      -6.291667    
  -35.95834      -6.291667    
  -35.87500      -6.291667    
  -35.79166      -6.291667    
  -35.70834      -6.291667    
  -35.62500      -6.291667    
  -35.54166      -6.291667    
  -35.45834      -6.291667    
  -35.37500      -6.291667    
  -35.29166      -6.291667    
  -35.20834      -6.291667    
  -35.12500      -6.291667    
  -35.04166      -6.291667    
  -34.95834      -6.291667    
  -34.87500      -6.291667    
  -34.79166      -6.291667    
  -34.70834      -6.291667    
  -34.62500      -6.291667    
  -34.54166      -6.291667    
  -34.45834      -6.291667    
  -34.37500      -6.291667    
  -34.29166      -6.291667    
  -34.20834      -6.291667    
  -34.12500      -6.291667    
  -34.04166      -6.291667    
  -33.95834      -6.291667    
  -33.87500      -6.291667    
  -33.79166      -6.291667    
  -33.70834      -6.291667    
  -33.62500      -6.291667    
  -33.54166      -6.291667    
  -33.45834      -6.291667    
  -33.37500      -6.291667    
  -33.29166      -6.291667    
  -33.20834      -6.291667    
  -33.12500      -6.291667    
  -33.04166      -6.291667    
  -32.95834      -6.291667    
  -32.87500      -6.291667    
  -32.79166      -6.291667    
  -32.70834      -6.291667    
  -32.62500      -6.291667    
  -32.54166      -6.291667    
  -32.45834      -6.291667    
  -32.37500      -6.291667    
  -32.29166      -6.291667    
  -32.20834      -6.291667    
  -32.12500      -6.291667    
  -32.04166      -6.291667    
  -31.95833      -6.291667    
  -31.87500      -6.291667    
  -31.79167      -6.291667    
  -31.70833      -6.291667    
  -31.62500      -6.291667    
  -31.54167      -6.291667    
  -31.45833      -6.291667    
  -31.37500      -6.291667    
  -31.29167      -6.291667    
  -31.20833      -6.291667    
  -31.12500      -6.291667    
  -31.04167      -6.291667    
  -30.95833      -6.291667    
  -30.87500      -6.291667    
  -30.79167      -6.291667    
  -30.70833      -6.291667    
  -30.62500      -6.291667    
  -30.54167      -6.291667    
  -30.45833      -6.291667    
  -30.37500      -6.291667    
  -30.29167      -6.291667    
  -30.20833      -6.291667    
  -30.12500      -6.291667    
  -30.04167      -6.291667    
  -44.95834      -6.208333    
  -44.87500      -6.208333    
  -44.79166      -6.208333    
  -44.70834      -6.208333    
  -44.62500      -6.208333    
  -44.54166      -6.208333    
  -44.45834      -6.208333    
  -44.37500      -6.208333    
  -44.29166      -6.208333    
  -44.20834      -6.208333    
  -44.12500      -6.208333    
  -44.04166      -6.208333    
  -43.95834      -6.208333    
  -43.87500      -6.208333    
  -43.79166      -6.208333    
  -43.70834      -6.208333    
  -43.62500      -6.208333    
  -43.54166      -6.208333    
  -43.45834      -6.208333    
  -43.37500      -6.208333    
  -43.29166      -6.208333    
  -43.20834      -6.208333    
  -43.12500      -6.208333    
  -43.04166      -6.208333    
  -42.95834      -6.208333    
  -42.87500      -6.208333    
  -42.79166      -6.208333    
  -42.70834      -6.208333    
  -42.62500      -6.208333    
  -42.54166      -6.208333    
  -42.45834      -6.208333    
  -42.37500      -6.208333    
  -42.29166      -6.208333    
  -42.20834      -6.208333    
  -42.12500      -6.208333    
  -42.04166      -6.208333    
  -41.95834      -6.208333    
  -41.87500      -6.208333    
  -41.79166      -6.208333    
  -41.70834      -6.208333    
  -41.62500      -6.208333    
  -41.54166      -6.208333    
  -41.45834      -6.208333    
  -41.37500      -6.208333    
  -41.29166      -6.208333    
  -41.20834      -6.208333    
  -41.12500      -6.208333    
  -41.04166      -6.208333    
  -40.95834      -6.208333    
  -40.87500      -6.208333    
  -40.79166      -6.208333    
  -40.70834      -6.208333    
  -40.62500      -6.208333    
  -40.54166      -6.208333    
  -40.45834      -6.208333    
  -40.37500      -6.208333    
  -40.29166      -6.208333    
  -40.20834      -6.208333    
  -40.12500      -6.208333    
  -40.04166      -6.208333    
  -39.95834      -6.208333    
  -39.87500      -6.208333    
  -39.79166      -6.208333    
  -39.70834      -6.208333    
  -39.62500      -6.208333    
  -39.54166      -6.208333    
  -39.45834      -6.208333    
  -39.37500      -6.208333    
  -39.29166      -6.208333    
  -39.20834      -6.208333    
  -39.12500      -6.208333    
  -39.04166      -6.208333    
  -38.95834      -6.208333    
  -38.87500      -6.208333    
  -38.79166      -6.208333    
  -38.70834      -6.208333    
  -38.62500      -6.208333    
  -38.54166      -6.208333    
  -38.45834      -6.208333    
  -38.37500      -6.208333    
  -38.29166      -6.208333    
  -38.20834      -6.208333    
  -38.12500      -6.208333    
  -38.04166      -6.208333    
  -37.95834      -6.208333    
  -37.87500      -6.208333    
  -37.79166      -6.208333    
  -37.70834      -6.208333    
  -37.62500      -6.208333    
  -37.54166      -6.208333    
  -37.45834      -6.208333    
  -37.37500      -6.208333    
  -37.29166      -6.208333    
  -37.20834      -6.208333    
  -37.12500      -6.208333    
  -37.04166      -6.208333    
  -36.95834      -6.208333    
  -36.87500      -6.208333    
  -36.79166      -6.208333    
  -36.70834      -6.208333    
  -36.62500      -6.208333    
  -36.54166      -6.208333    
  -36.45834      -6.208333    
  -36.37500      -6.208333    
  -36.29166      -6.208333    
  -36.20834      -6.208333    
  -36.12500      -6.208333    
  -36.04166      -6.208333    
  -35.95834      -6.208333    
  -35.87500      -6.208333    
  -35.79166      -6.208333    
  -35.70834      -6.208333    
  -35.62500      -6.208333    
  -35.54166      -6.208333    
  -35.45834      -6.208333    
  -35.37500      -6.208333    
  -35.29166      -6.208333    
  -35.20834      -6.208333    
  -35.12500      -6.208333    
  -35.04166      -6.208333    
  -34.95834      -6.208333    
  -34.87500      -6.208333    
  -34.79166      -6.208333    
  -34.70834      -6.208333    
  -34.62500      -6.208333    
  -34.54166      -6.208333    
  -34.45834      -6.208333    
  -34.37500      -6.208333    
  -34.29166      -6.208333    
  -34.20834      -6.208333    
  -34.12500      -6.208333    
  -34.04166      -6.208333    
  -33.95834      -6.208333    
  -33.87500      -6.208333    
  -33.79166      -6.208333    
  -33.70834      -6.208333    
  -33.62500      -6.208333    
  -33.54166      -6.208333    
  -33.45834      -6.208333    
  -33.37500      -6.208333    
  -33.29166      -6.208333    
  -33.20834      -6.208333    
  -33.12500      -6.208333    
  -33.04166      -6.208333    
  -32.95834      -6.208333    
  -32.87500      -6.208333    
  -32.79166      -6.208333    
  -32.70834      -6.208333    
  -32.62500      -6.208333    
  -32.54166      -6.208333    
  -32.45834      -6.208333    
  -32.37500      -6.208333    
  -32.29166      -6.208333    
  -32.20834      -6.208333    
  -32.12500      -6.208333    
  -32.04166      -6.208333    
  -31.95833      -6.208333    
  -31.87500      -6.208333    
  -31.79167      -6.208333    
  -31.70833      -6.208333    
  -31.62500      -6.208333    
  -31.54167      -6.208333    
  -31.45833      -6.208333    
  -31.37500      -6.208333    
  -31.29167      -6.208333    
  -31.20833      -6.208333    
  -31.12500      -6.208333    
  -31.04167      -6.208333    
  -30.95833      -6.208333    
  -30.87500      -6.208333    
  -30.79167      -6.208333    
  -30.70833      -6.208333    
  -30.62500      -6.208333    
  -30.54167      -6.208333    
  -30.45833      -6.208333    
  -30.37500      -6.208333    
  -30.29167      -6.208333    
  -30.20833      -6.208333    
  -30.12500      -6.208333    
  -30.04167      -6.208333    
  -44.95834      -6.125000    
  -44.87500      -6.125000    
  -44.79166      -6.125000    
  -44.70834      -6.125000    
  -44.62500      -6.125000    
  -44.54166      -6.125000    
  -44.45834      -6.125000    
  -44.37500      -6.125000    
  -44.29166      -6.125000    
  -44.20834      -6.125000    
  -44.12500      -6.125000    
  -44.04166      -6.125000    
  -43.95834      -6.125000    
  -43.87500      -6.125000    
  -43.79166      -6.125000    
  -43.70834      -6.125000    
  -43.62500      -6.125000    
  -43.54166      -6.125000    
  -43.45834      -6.125000    
  -43.37500      -6.125000    
  -43.29166      -6.125000    
  -43.20834      -6.125000    
  -43.12500      -6.125000    
  -43.04166      -6.125000    
  -42.95834      -6.125000    
  -42.87500      -6.125000    
  -42.79166      -6.125000    
  -42.70834      -6.125000    
  -42.62500      -6.125000    
  -42.54166      -6.125000    
  -42.45834      -6.125000    
  -42.37500      -6.125000    
  -42.29166      -6.125000    
  -42.20834      -6.125000    
  -42.12500      -6.125000    
  -42.04166      -6.125000    
  -41.95834      -6.125000    
  -41.87500      -6.125000    
  -41.79166      -6.125000    
  -41.70834      -6.125000    
  -41.62500      -6.125000    
  -41.54166      -6.125000    
  -41.45834      -6.125000    
  -41.37500      -6.125000    
  -41.29166      -6.125000    
  -41.20834      -6.125000    
  -41.12500      -6.125000    
  -41.04166      -6.125000    
  -40.95834      -6.125000    
  -40.87500      -6.125000    
  -40.79166      -6.125000    
  -40.70834      -6.125000    
  -40.62500      -6.125000    
  -40.54166      -6.125000    
  -40.45834      -6.125000    
  -40.37500      -6.125000    
  -40.29166      -6.125000    
  -40.20834      -6.125000    
  -40.12500      -6.125000    
  -40.04166      -6.125000    
  -39.95834      -6.125000    
  -39.87500      -6.125000    
  -39.79166      -6.125000    
  -39.70834      -6.125000    
  -39.62500      -6.125000    
  -39.54166      -6.125000    
  -39.45834      -6.125000    
  -39.37500      -6.125000    
  -39.29166      -6.125000    
  -39.20834      -6.125000    
  -39.12500      -6.125000    
  -39.04166      -6.125000    
  -38.95834      -6.125000    
  -38.87500      -6.125000    
  -38.79166      -6.125000    
  -38.70834      -6.125000    
  -38.62500      -6.125000    
  -38.54166      -6.125000    
  -38.45834      -6.125000    
  -38.37500      -6.125000    
  -38.29166      -6.125000    
  -38.20834      -6.125000    
  -38.12500      -6.125000    
  -38.04166      -6.125000    
  -37.95834      -6.125000    
  -37.87500      -6.125000    
  -37.79166      -6.125000    
  -37.70834      -6.125000    
  -37.62500      -6.125000    
  -37.54166      -6.125000    
  -37.45834      -6.125000    
  -37.37500      -6.125000    
  -37.29166      -6.125000    
  -37.20834      -6.125000    
  -37.12500      -6.125000    
  -37.04166      -6.125000    
  -36.95834      -6.125000    
  -36.87500      -6.125000    
  -36.79166      -6.125000    
  -36.70834      -6.125000    
  -36.62500      -6.125000    
  -36.54166      -6.125000    
  -36.45834      -6.125000    
  -36.37500      -6.125000    
  -36.29166      -6.125000    
  -36.20834      -6.125000    
  -36.12500      -6.125000    
  -36.04166      -6.125000    
  -35.95834      -6.125000    
  -35.87500      -6.125000    
  -35.79166      -6.125000    
  -35.70834      -6.125000    
  -35.62500      -6.125000    
  -35.54166      -6.125000    
  -35.45834      -6.125000    
  -35.37500      -6.125000    
  -35.29166      -6.125000    
  -35.20834      -6.125000    
  -35.12500      -6.125000    
  -35.04166      -6.125000    
  -34.95834      -6.125000    
  -34.87500      -6.125000    
  -34.79166      -6.125000    
  -34.70834      -6.125000    
  -34.62500      -6.125000    
  -34.54166      -6.125000    
  -34.45834      -6.125000    
  -34.37500      -6.125000    
  -34.29166      -6.125000    
  -34.20834      -6.125000    
  -34.12500      -6.125000    
  -34.04166      -6.125000    
  -33.95834      -6.125000    
  -33.87500      -6.125000    
  -33.79166      -6.125000    
  -33.70834      -6.125000    
  -33.62500      -6.125000    
  -33.54166      -6.125000    
  -33.45834      -6.125000    
  -33.37500      -6.125000    
  -33.29166      -6.125000    
  -33.20834      -6.125000    
  -33.12500      -6.125000    
  -33.04166      -6.125000    
  -32.95834      -6.125000    
  -32.87500      -6.125000    
  -32.79166      -6.125000    
  -32.70834      -6.125000    
  -32.62500      -6.125000    
  -32.54166      -6.125000    
  -32.45834      -6.125000    
  -32.37500      -6.125000    
  -32.29166      -6.125000    
  -32.20834      -6.125000    
  -32.12500      -6.125000    
  -32.04166      -6.125000    
  -31.95833      -6.125000    
  -31.87500      -6.125000    
  -31.79167      -6.125000    
  -31.70833      -6.125000    
  -31.62500      -6.125000    
  -31.54167      -6.125000    
  -31.45833      -6.125000    
  -31.37500      -6.125000    
  -31.29167      -6.125000    
  -31.20833      -6.125000    
  -31.12500      -6.125000    
  -31.04167      -6.125000    
  -30.95833      -6.125000    
  -30.87500      -6.125000    
  -30.79167      -6.125000    
  -30.70833      -6.125000    
  -30.62500      -6.125000    
  -30.54167      -6.125000    
  -30.45833      -6.125000    
  -30.37500      -6.125000    
  -30.29167      -6.125000    
  -30.20833      -6.125000    
  -30.12500      -6.125000    
  -30.04167      -6.125000    
  -44.95834      -6.041667    
  -44.87500      -6.041667    
  -44.79166      -6.041667    
  -44.70834      -6.041667    
  -44.62500      -6.041667    
  -44.54166      -6.041667    
  -44.45834      -6.041667    
  -44.37500      -6.041667    
  -44.29166      -6.041667    
  -44.20834      -6.041667    
  -44.12500      -6.041667    
  -44.04166      -6.041667    
  -43.95834      -6.041667    
  -43.87500      -6.041667    
  -43.79166      -6.041667    
  -43.70834      -6.041667    
  -43.62500      -6.041667    
  -43.54166      -6.041667    
  -43.45834      -6.041667    
  -43.37500      -6.041667    
  -43.29166      -6.041667    
  -43.20834      -6.041667    
  -43.12500      -6.041667    
  -43.04166      -6.041667    
  -42.95834      -6.041667    
  -42.87500      -6.041667    
  -42.79166      -6.041667    
  -42.70834      -6.041667    
  -42.62500      -6.041667    
  -42.54166      -6.041667    
  -42.45834      -6.041667    
  -42.37500      -6.041667    
  -42.29166      -6.041667    
  -42.20834      -6.041667    
  -42.12500      -6.041667    
  -42.04166      -6.041667    
  -41.95834      -6.041667    
  -41.87500      -6.041667    
  -41.79166      -6.041667    
  -41.70834      -6.041667    
  -41.62500      -6.041667    
  -41.54166      -6.041667    
  -41.45834      -6.041667    
  -41.37500      -6.041667    
  -41.29166      -6.041667    
  -41.20834      -6.041667    
  -41.12500      -6.041667    
  -41.04166      -6.041667    
  -40.95834      -6.041667    
  -40.87500      -6.041667    
  -40.79166      -6.041667    
  -40.70834      -6.041667    
  -40.62500      -6.041667    
  -40.54166      -6.041667    
  -40.45834      -6.041667    
  -40.37500      -6.041667    
  -40.29166      -6.041667    
  -40.20834      -6.041667    
  -40.12500      -6.041667    
  -40.04166      -6.041667    
  -39.95834      -6.041667    
  -39.87500      -6.041667    
  -39.79166      -6.041667    
  -39.70834      -6.041667    
  -39.62500      -6.041667    
  -39.54166      -6.041667    
  -39.45834      -6.041667    
  -39.37500      -6.041667    
  -39.29166      -6.041667    
  -39.20834      -6.041667    
  -39.12500      -6.041667    
  -39.04166      -6.041667    
  -38.95834      -6.041667    
  -38.87500      -6.041667    
  -38.79166      -6.041667    
  -38.70834      -6.041667    
  -38.62500      -6.041667    
  -38.54166      -6.041667    
  -38.45834      -6.041667    
  -38.37500      -6.041667    
  -38.29166      -6.041667    
  -38.20834      -6.041667    
  -38.12500      -6.041667    
  -38.04166      -6.041667    
  -37.95834      -6.041667    
  -37.87500      -6.041667    
  -37.79166      -6.041667    
  -37.70834      -6.041667    
  -37.62500      -6.041667    
  -37.54166      -6.041667    
  -37.45834      -6.041667    
  -37.37500      -6.041667    
  -37.29166      -6.041667    
  -37.20834      -6.041667    
  -37.12500      -6.041667    
  -37.04166      -6.041667    
  -36.95834      -6.041667    
  -36.87500      -6.041667    
  -36.79166      -6.041667    
  -36.70834      -6.041667    
  -36.62500      -6.041667    
  -36.54166      -6.041667    
  -36.45834      -6.041667    
  -36.37500      -6.041667    
  -36.29166      -6.041667    
  -36.20834      -6.041667    
  -36.12500      -6.041667    
  -36.04166      -6.041667    
  -35.95834      -6.041667    
  -35.87500      -6.041667    
  -35.79166      -6.041667    
  -35.70834      -6.041667    
  -35.62500      -6.041667    
  -35.54166      -6.041667    
  -35.45834      -6.041667    
  -35.37500      -6.041667    
  -35.29166      -6.041667    
  -35.20834      -6.041667    
  -35.12500      -6.041667    
  -35.04166      -6.041667    
  -34.95834      -6.041667    
  -34.87500      -6.041667    
  -34.79166      -6.041667    
  -34.70834      -6.041667    
  -34.62500      -6.041667    
  -34.54166      -6.041667    
  -34.45834      -6.041667    
  -34.37500      -6.041667    
  -34.29166      -6.041667    
  -34.20834      -6.041667    
  -34.12500      -6.041667    
  -34.04166      -6.041667    
  -33.95834      -6.041667    
  -33.87500      -6.041667    
  -33.79166      -6.041667    
  -33.70834      -6.041667    
  -33.62500      -6.041667    
  -33.54166      -6.041667    
  -33.45834      -6.041667    
  -33.37500      -6.041667    
  -33.29166      -6.041667    
  -33.20834      -6.041667    
  -33.12500      -6.041667    
  -33.04166      -6.041667    
  -32.95834      -6.041667    
  -32.87500      -6.041667    
  -32.79166      -6.041667    
  -32.70834      -6.041667    
  -32.62500      -6.041667    
  -32.54166      -6.041667    
  -32.45834      -6.041667    
  -32.37500      -6.041667    
  -32.29166      -6.041667    
  -32.20834      -6.041667    
  -32.12500      -6.041667    
  -32.04166      -6.041667    
  -31.95833      -6.041667    
  -31.87500      -6.041667    
  -31.79167      -6.041667    
  -31.70833      -6.041667    
  -31.62500      -6.041667    
  -31.54167      -6.041667    
  -31.45833      -6.041667    
  -31.37500      -6.041667    
  -31.29167      -6.041667    
  -31.20833      -6.041667    
  -31.12500      -6.041667    
  -31.04167      -6.041667    
  -30.95833      -6.041667    
  -30.87500      -6.041667    
  -30.79167      -6.041667    
  -30.70833      -6.041667    
  -30.62500      -6.041667    
  -30.54167      -6.041667    
  -30.45833      -6.041667    
  -30.37500      -6.041667    
  -30.29167      -6.041667    
  -30.20833      -6.041667    
  -30.12500      -6.041667    
  -30.04167      -6.041667    
  -44.95834      -5.958333    
  -44.87500      -5.958333    
  -44.79166      -5.958333    
  -44.70834      -5.958333    
  -44.62500      -5.958333    
  -44.54166      -5.958333    
  -44.45834      -5.958333    
  -44.37500      -5.958333    
  -44.29166      -5.958333    
  -44.20834      -5.958333    
  -44.12500      -5.958333    
  -44.04166      -5.958333    
  -43.95834      -5.958333    
  -43.87500      -5.958333    
  -43.79166      -5.958333    
  -43.70834      -5.958333    
  -43.62500      -5.958333    
  -43.54166      -5.958333    
  -43.45834      -5.958333    
  -43.37500      -5.958333    
  -43.29166      -5.958333    
  -43.20834      -5.958333    
  -43.12500      -5.958333    
  -43.04166      -5.958333    
  -42.95834      -5.958333    
  -42.87500      -5.958333    
  -42.79166      -5.958333    
  -42.70834      -5.958333    
  -42.62500      -5.958333    
  -42.54166      -5.958333    
  -42.45834      -5.958333    
  -42.37500      -5.958333    
  -42.29166      -5.958333    
  -42.20834      -5.958333    
  -42.12500      -5.958333    
  -42.04166      -5.958333    
  -41.95834      -5.958333    
  -41.87500      -5.958333    
  -41.79166      -5.958333    
  -41.70834      -5.958333    
  -41.62500      -5.958333    
  -41.54166      -5.958333    
  -41.45834      -5.958333    
  -41.37500      -5.958333    
  -41.29166      -5.958333    
  -41.20834      -5.958333    
  -41.12500      -5.958333    
  -41.04166      -5.958333    
  -40.95834      -5.958333    
  -40.87500      -5.958333    
  -40.79166      -5.958333    
  -40.70834      -5.958333    
  -40.62500      -5.958333    
  -40.54166      -5.958333    
  -40.45834      -5.958333    
  -40.37500      -5.958333    
  -40.29166      -5.958333    
  -40.20834      -5.958333    
  -40.12500      -5.958333    
  -40.04166      -5.958333    
  -39.95834      -5.958333    
  -39.87500      -5.958333    
  -39.79166      -5.958333    
  -39.70834      -5.958333    
  -39.62500      -5.958333    
  -39.54166      -5.958333    
  -39.45834      -5.958333    
  -39.37500      -5.958333    
  -39.29166      -5.958333    
  -39.20834      -5.958333    
  -39.12500      -5.958333    
  -39.04166      -5.958333    
  -38.95834      -5.958333    
  -38.87500      -5.958333    
  -38.79166      -5.958333    
  -38.70834      -5.958333    
  -38.62500      -5.958333    
  -38.54166      -5.958333    
  -38.45834      -5.958333    
  -38.37500      -5.958333    
  -38.29166      -5.958333    
  -38.20834      -5.958333    
  -38.12500      -5.958333    
  -38.04166      -5.958333    
  -37.95834      -5.958333    
  -37.87500      -5.958333    
  -37.79166      -5.958333    
  -37.70834      -5.958333    
  -37.62500      -5.958333    
  -37.54166      -5.958333    
  -37.45834      -5.958333    
  -37.37500      -5.958333    
  -37.29166      -5.958333    
  -37.20834      -5.958333    
